resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,race_points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name,date,qualifying_position,best_qualifying_seconds,driverRef,forename,surname,driver_nationality,driver_name,constructor_name,constructor_nationality,circuit_name,circuit_country,lat,lng,alt,status,standing_points_after_race,standing_wins_after_race,standing_position_after_race,podium,top10,win,finished_clean,qualifying_delta_to_pole,grid_minus_qualifying,driver_prev_standing_position,driver_prev_season_points,driver_prev_season_wins,driver_avg_finish_last_5,driver_avg_grid_last_5,driver_avg_points_last_5,driver_podium_rate_last_10,driver_top10_rate_last_10,driver_finish_rate_last_10,constructor_avg_finish_last_5,constructor_avg_grid_last_5,constructor_avg_points_last_5,constructor_podium_rate_last_10,constructor_top10_rate_last_10,constructor_finish_rate_last_10,driver_constructor_pair_starts,driver_circuit_starts,constructor_circuit_starts
22038,895,820,206,23.0,18,19.0,19,19,0.0,52,,,45.0,19.0,01:38.7,211.777,11,2013,15,22,Japanese Grand Prix,2013-10-13,19.0,94.32,chilton,Max,Chilton,British,Max Chilton,Marussia,Russian,Suzuka Circuit,Japan,34.8431,136.541,,+1 Lap,0.0,0.0,22.0,0,0,0,1,3.405000000000001,-1.0,22.0,0.0,0,18.0,20.6,0.0,0.0,0.0,1.0,18.0,20.6,0.0,0.0,0.0,1.0,14,0,2
22026,895,821,15,12.0,14,7.0,7,7,6.0,53,+1:11.630,5280931.0,50.0,12.0,01:36.5,216.636,1,2013,15,22,Japanese Grand Prix,2013-10-13,14.0,92.063,gutierrez,Esteban,GutiÌ©rrez,Mexican,Esteban GutiÌ©rrez,Sauber,Swiss,Suzuka Circuit,Japan,34.8431,136.541,,Finished,6.0,0.0,16.0,0,1,0,1,1.1480000000000103,0.0,17.0,0.0,0,14.2,14.4,0.0,0.0,0.0,0.8,14.2,14.4,0.0,0.0,0.0,0.8,14,0,7
22036,895,822,3,17.0,13,17.0,17,17,0.0,52,,,43.0,18.0,01:37.9,213.632,11,2013,15,22,Japanese Grand Prix,2013-10-13,13.0,92.013,bottas,Valtteri,Bottas,Finnish,Valtteri Bottas,Williams,British,Suzuka Circuit,Japan,34.8431,136.541,,+1 Lap,0.0,0.0,18.0,0,0,0,1,1.0980000000000132,0.0,18.0,0.0,0,15.0,17.4,0.0,0.0,0.0,0.9,15.0,17.4,0.0,0.0,0.0,0.9,14,0,9
22040,895,823,207,21.0,19,,R,21,0.0,0,,,,0.0,,,3,2013,15,22,Japanese Grand Prix,2013-10-13,21.0,94.87899999999999,garde,Giedo,van der Garde,Dutch,Giedo van der Garde,Caterham,Malaysian,Suzuka Circuit,Japan,34.8431,136.541,,Accident,0.0,0.0,21.0,0,0,0,0,3.9639999999999986,-2.0,21.0,0.0,0,15.8,18.6,0.0,0.0,0.0,0.8,15.8,18.6,0.0,0.0,0.0,0.8,14,0,3
22041,895,824,206,22.0,21,,R,22,0.0,0,,,,0.0,,,3,2013,15,22,Japanese Grand Prix,2013-10-13,22.0,94.958,jules_bianchi,Jules,Bianchi,French,Jules Bianchi,Marussia,Russian,Suzuka Circuit,Japan,34.8431,136.541,,Accident,0.0,0.0,19.0,0,0,0,0,4.043000000000006,-1.0,19.0,0.0,0,17.4,20.0,0.0,0.0,0.0,0.8,17.4,20.0,0.0,0.0,0.0,0.8,14,0,3
22047,896,1,131,10.0,3,6.0,6,6,8.0,60,52.475,5524662.0,53.0,15.0,01:29.1,207.182,1,2013,16,68,Indian Grand Prix,2013-10-27,3.0,84.941,hamilton,Lewis,Hamilton,British,Lewis Hamilton,Mercedes,German,Buddh International Circuit,India,28.3487,77.5331,,Finished,169.0,1.0,4.0,0,1,0,1,0.8220000000000027,0.0,4.0,161.0,1,8.4,4.6,7.4,0.3,0.9,0.9,8.4,4.6,7.4,0.3,0.9,0.9,15,2,4
22043,896,3,131,9.0,2,2.0,2,2,18.0,60,29.823,5502010.0,49.0,9.0,01:28.8,207.732,1,2013,16,68,Indian Grand Prix,2013-10-27,2.0,84.871,rosberg,Nico,Rosberg,German,Nico Rosberg,Mercedes,German,Buddh International Circuit,India,28.3487,77.5331,,Finished,144.0,2.0,6.0,1,1,0,1,0.7519999999999953,0.0,6.0,126.0,2,5.8,4.4,8.4,0.2,0.9,0.9,5.8,4.4,8.4,0.2,0.9,0.9,73,2,5
22052,896,4,6,3.0,8,11.0,11,11,0.0,60,+1:18.297,5550484.0,58.0,6.0,01:28.7,207.983,1,2013,16,68,Indian Grand Prix,2013-10-27,8.0,84.885,alonso,Fernando,Alonso,Spanish,Fernando Alonso,Ferrari,Italian,Buddh International Circuit,India,28.3487,77.5331,,Finished,207.0,2.0,2.0,0,0,0,1,0.7660000000000053,0.0,2.0,207.0,2,3.2,6.8,14.8,0.5,1.0,1.0,3.2,6.8,14.8,0.5,1.0,1.0,73,2,4
22048,896,8,208,7.0,6,7.0,7,7,6.0,60,+1:07.988,5540175.0,60.0,1.0,01:27.7,210.426,1,2013,16,68,Indian Grand Prix,2013-10-27,6.0,85.191,raikkonen,Kimi,RÌ_ikkÌ¦nen,Finnish,Kimi RÌ_ikkÌ¦nen,Lotus F1,British,Buddh International Circuit,India,28.3487,77.5331,,Finished,183.0,1.0,3.0,0,1,0,1,1.0720000000000027,0.0,3.0,177.0,1,8.4,10.0,8.6,0.4,0.8,0.9,8.4,10.0,8.6,0.4,0.8,0.9,35,1,2
22045,896,13,6,4.0,5,4.0,4,4,12.0,60,41.692,5513879.0,54.0,11.0,01:28.9,207.569,1,2013,16,68,Indian Grand Prix,2013-10-27,5.0,85.201,massa,Felipe,Massa,Brazilian,Felipe Massa,Ferrari,Italian,Buddh International Circuit,India,28.3487,77.5331,,Finished,102.0,0.0,8.0,0,1,0,1,1.0819999999999936,0.0,7.0,90.0,0,7.2,6.2,5.8,0.0,0.8,0.8,7.2,6.2,5.8,0.0,0.8,0.8,101,2,5
22050,896,16,10,15.0,13,9.0,9,9,2.0,60,+1:14.734,5546921.0,60.0,3.0,01:28.4,208.665,1,2013,16,68,Indian Grand Prix,2013-10-27,13.0,85.74,sutil,Adrian,Sutil,German,Adrian Sutil,Force India,Indian,Buddh International Circuit,India,28.3487,77.5331,,Finished,28.0,0.0,13.0,0,1,0,1,1.6209999999999951,0.0,12.0,26.0,0,13.8,16.0,0.6,0.0,0.5,0.8,13.8,16.0,0.6,0.0,0.5,0.8,88,1,4
22061,896,17,9,2.0,4,,R,20,0.0,39,,,30.0,18.0,01:29.5,206.145,91,2013,16,68,Indian Grand Prix,2013-10-27,4.0,85.047,webber,Mark,Webber,Australian,Mark Webber,Red Bull,Austrian,Buddh International Circuit,India,28.3487,77.5331,,Alternator,148.0,0.0,5.0,0,0,0,0,0.9279999999999973,0.0,5.0,148.0,0,9.2,4.6,8.6,0.4,0.8,0.8,9.2,4.6,8.6,0.4,0.8,0.8,108,2,4
22055,896,18,1,5.0,10,14.0,14,14,0.0,59,,,57.0,8.0,01:28.8,207.737,11,2013,16,68,Indian Grand Prix,2013-10-27,10.0,85.458,button,Jenson,Button,British,Jenson Button,McLaren,British,Buddh International Circuit,India,28.3487,77.5331,,+1 Lap,60.0,0.0,9.0,0,0,0,1,1.3389999999999986,0.0,9.0,60.0,0,8.0,8.8,4.2,0.0,0.8,1.0,8.0,8.8,4.2,0.0,0.8,1.0,73,2,4
22042,896,20,9,1.0,1,1.0,1,1,25.0,60,31:12.2,5472187.0,54.0,2.0,01:28.1,209.383,1,2013,16,68,Indian Grand Prix,2013-10-27,1.0,84.119,vettel,Sebastian,Vettel,German,Sebastian Vettel,Red Bull,Austrian,Buddh International Circuit,India,28.3487,77.5331,,Finished,322.0,10.0,1.0,1,1,1,1,0.0,0.0,1.0,297.0,9,1.0,1.4,25.0,0.9,0.9,0.9,1.0,1.4,25.0,0.9,0.9,0.9,90,2,5
22044,896,154,208,8.0,17,3.0,3,3,15.0,60,39.892,5512079.0,57.0,7.0,01:28.8,207.779,1,2013,16,68,Indian Grand Prix,2013-10-27,17.0,86.577,grosjean,Romain,Grosjean,French,Romain Grosjean,Lotus F1,British,Buddh International Circuit,India,28.3487,77.5331,,Finished,102.0,0.0,7.0,1,1,0,1,2.4579999999999984,0.0,8.0,87.0,0,8.6,6.0,7.6,0.3,0.6,0.7,8.6,6.0,7.6,0.3,0.6,0.7,34,1,3
22060,896,807,15,11.0,7,19.0,19,19,0.0,54,,,52.0,13.0,01:28.9,207.426,26,2013,16,68,Indian Grand Prix,2013-10-27,7.0,85.334,hulkenberg,Nico,HÌ_lkenberg,German,Nico HÌ_lkenberg,Sauber,Swiss,Buddh International Circuit,India,28.3487,77.5331,,Mechanical,39.0,0.0,11.0,0,0,0,0,1.2150000000000034,0.0,10.0,39.0,0,7.4,7.8,6.4,0.0,0.6,0.9,7.4,7.8,6.4,0.0,0.6,0.9,15,1,4
22053,896,813,3,16.0,18,12.0,12,12,0.0,60,+1:18.951,5551138.0,56.0,14.0,01:29.0,207.275,1,2013,16,68,Indian Grand Prix,2013-10-27,18.0,86.842,maldonado,Pastor,Maldonado,Venezuelan,Pastor Maldonado,Williams,British,Buddh International Circuit,India,28.3487,77.5331,,Finished,1.0,0.0,17.0,0,0,0,1,2.722999999999999,0.0,17.0,1.0,0,14.2,16.4,0.0,0.0,0.1,0.9,14.2,16.4,0.0,0.0,0.1,0.9,54,2,4
22049,896,814,10,14.0,12,8.0,8,8,4.0,60,+1:12.868,5545055.0,58.0,17.0,01:29.3,206.606,1,2013,16,68,Indian Grand Prix,2013-10-27,12.0,85.711,resta,Paul,di Resta,British,Paul di Resta,Force India,Indian,Buddh International Circuit,India,28.3487,77.5331,,Finished,40.0,0.0,10.0,0,1,0,1,1.5919999999999987,0.0,11.0,36.0,0,19.0,12.8,0.0,0.0,0.3,0.5,19.0,12.8,0.0,0.0,0.3,0.5,54,2,5
22046,896,815,1,6.0,9,5.0,5,5,10.0,60,43.829,5516016.0,59.0,4.0,01:28.5,208.467,1,2013,16,68,Indian Grand Prix,2013-10-27,9.0,85.365,perez,Sergio,PÌ©rez,Mexican,Sergio PÌ©rez,McLaren,British,Buddh International Circuit,India,28.3487,77.5331,,Finished,33.0,0.0,12.0,0,1,0,1,1.2459999999999951,0.0,13.0,23.0,0,11.2,11.2,1.0,0.0,0.4,0.8,11.2,11.2,1.0,0.0,0.4,0.8,15,2,5
22051,896,817,5,19.0,11,10.0,10,10,1.0,60,+1:16.237,5548424.0,60.0,10.0,01:28.8,207.697,1,2013,16,68,Indian Grand Prix,2013-10-27,11.0,85.519,ricciardo,Daniel,Ricciardo,Australian,Daniel Ricciardo,Toro Rosso,Italian,Buddh International Circuit,India,28.3487,77.5331,,Finished,19.0,0.0,14.0,0,1,0,1,1.4000000000000057,0.0,14.0,18.0,0,14.2,12.6,1.4,0.0,0.3,0.8,14.2,12.6,1.4,0.0,0.3,0.8,35,2,4
22054,896,818,5,18.0,14,13.0,13,13,0.0,59,,,53.0,16.0,01:29.3,206.653,11,2013,16,68,Indian Grand Prix,2013-10-27,14.0,85.798,vergne,Jean-Ìäric,Vergne,French,Jean-Ìäric Vergne,Toro Rosso,Italian,Buddh International Circuit,India,28.3487,77.5331,,+1 Lap,13.0,0.0,15.0,0,0,0,1,1.679000000000002,0.0,15.0,13.0,0,15.4,14.6,0.0,0.0,0.2,0.7,15.4,14.6,0.0,0.0,0.2,0.7,35,1,5
22062,896,819,207,20.0,21,,R,21,0.0,35,,,32.0,21.0,01:32.9,198.585,9,2013,16,68,Indian Grand Prix,2013-10-27,21.0,87.487,pic,Charles,Pic,French,Charles Pic,Caterham,Malaysian,Buddh International Circuit,India,28.3487,77.5331,,Hydraulics,0.0,0.0,20.0,0,0,0,0,3.367999999999995,0.0,20.0,0.0,0,18.0,20.0,0.0,0.0,0.0,0.8,18.0,20.0,0.0,0.0,0.0,0.8,15,1,2
22058,896,820,206,23.0,22,17.0,17,17,0.0,58,,,56.0,20.0,01:30.3,204.239,12,2013,16,68,Indian Grand Prix,2013-10-27,22.0,88.138,chilton,Max,Chilton,British,Max Chilton,Marussia,Russian,Buddh International Circuit,India,28.3487,77.5331,,+2 Laps,0.0,0.0,22.0,0,0,0,1,4.0190000000000055,0.0,22.0,0.0,0,18.4,19.8,0.0,0.0,0.0,1.0,18.4,19.8,0.0,0.0,0.0,1.0,15,0,2
22056,896,821,15,12.0,16,15.0,15,15,0.0,59,,,49.0,5.0,01:28.7,208.046,11,2013,16,68,Indian Grand Prix,2013-10-27,16.0,86.057,gutierrez,Esteban,GutiÌ©rrez,Mexican,Esteban GutiÌ©rrez,Sauber,Swiss,Buddh International Circuit,India,28.3487,77.5331,,+1 Lap,6.0,0.0,16.0,0,0,0,1,1.9380000000000024,0.0,16.0,6.0,0,11.4,13.8,1.2,0.0,0.1,0.8,11.4,13.8,1.2,0.0,0.1,0.8,15,0,5
22057,896,822,3,17.0,15,16.0,16,16,0.0,59,,,52.0,12.0,01:28.9,207.471,11,2013,16,68,Indian Grand Prix,2013-10-27,15.0,86.134,bottas,Valtteri,Bottas,Finnish,Valtteri Bottas,Williams,British,Buddh International Circuit,India,28.3487,77.5331,,+1 Lap,0.0,0.0,18.0,0,0,0,1,2.0150000000000006,0.0,18.0,0.0,0,14.4,16.8,0.0,0.0,0.0,0.9,14.4,16.8,0.0,0.0,0.0,0.9,15,0,5
22063,896,823,207,21.0,20,,R,22,0.0,1,,,,0.0,,,4,2013,16,68,Indian Grand Prix,2013-10-27,20.0,87.105,garde,Giedo,van der Garde,Dutch,Giedo van der Garde,Caterham,Malaysian,Buddh International Circuit,India,28.3487,77.5331,,Collision,0.0,0.0,21.0,0,0,0,0,2.986000000000004,0.0,21.0,0.0,0,17.2,18.4,0.0,0.0,0.0,0.8,17.2,18.4,0.0,0.0,0.0,0.8,15,0,3
22059,896,824,206,22.0,19,18.0,18,18,0.0,58,,,57.0,19.0,01:30.2,204.611,12,2013,16,68,Indian Grand Prix,2013-10-27,19.0,86.97,jules_bianchi,Jules,Bianchi,French,Jules Bianchi,Marussia,Russian,Buddh International Circuit,India,28.3487,77.5331,,+2 Laps,0.0,0.0,19.0,0,0,0,1,2.850999999999999,0.0,19.0,0.0,0,18.6,20.0,0.0,0.0,0.0,0.7,18.6,20.0,0.0,0.0,0.0,0.7,15,0,3
22070,897,1,131,10.0,4,7.0,7,7,6.0,55,+1:19.267,5965373.0,47.0,10.0,01:45.5,189.586,1,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,4.0,100.477,hamilton,Lewis,Hamilton,British,Lewis Hamilton,Mercedes,German,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,175.0,1.0,4.0,0,1,0,1,0.5200000000000102,0.0,4.0,169.0,1,9.0,5.0,6.0,0.3,0.9,0.9,9.0,5.0,6.0,0.3,0.9,0.9,16,4,6
22066,897,3,131,9.0,3,3.0,3,3,15.0,55,33.65,5919756.0,51.0,6.0,01:44.5,191.41,1,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,3.0,100.419,rosberg,Nico,Rosberg,German,Nico Rosberg,Mercedes,German,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,159.0,2.0,6.0,1,1,0,1,0.4620000000000033,0.0,6.0,144.0,2,5.4,4.0,9.6,0.2,0.9,0.9,5.4,4.0,9.6,0.2,0.9,0.9,74,4,7
22068,897,4,6,3.0,10,5.0,5,5,10.0,55,+1:07.181,5953287.0,55.0,1.0,01:43.4,193.305,1,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,11.0,101.093,alonso,Fernando,Alonso,Spanish,Fernando Alonso,Ferrari,Italian,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,217.0,2.0,2.0,0,1,0,1,1.13600000000001,-1.0,2.0,207.0,2,5.0,6.6,11.2,0.5,0.9,1.0,5.0,6.6,11.2,0.5,0.9,1.0,74,4,8
22085,897,8,208,7.0,22,,R,22,0.0,0,,,,0.0,,,3,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,5.0,100.542,raikkonen,Kimi,RÌ_ikkÌ¦nen,Finnish,Kimi RÌ_ikkÌ¦nen,Lotus F1,British,Yas Marina Circuit,UAE,24.4672,54.6031,,Accident,183.0,1.0,3.0,0,0,0,0,0.585000000000008,17.0,3.0,183.0,1,5.6,9.6,9.8,0.4,0.8,0.9,5.6,9.6,9.8,0.4,0.8,0.9,36,2,2
22071,897,13,6,4.0,7,8.0,8,8,4.0,55,+1:22.886,5968992.0,52.0,9.0,01:45.4,189.615,1,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,8.0,100.989,massa,Felipe,Massa,Brazilian,Felipe Massa,Ferrari,Italian,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,106.0,0.0,8.0,0,1,0,1,1.0320000000000107,-1.0,8.0,102.0,0,6.6,5.2,7.0,0.0,0.9,0.9,6.6,5.2,7.0,0.0,0.9,0.9,102,3,9
22073,897,16,10,15.0,17,10.0,10,10,1.0,55,+1:33.257,5979363.0,48.0,13.0,01:45.6,189.324,1,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,18.0,102.051,sutil,Adrian,Sutil,German,Adrian Sutil,Force India,Indian,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,29.0,0.0,13.0,0,1,0,1,2.0940000000000083,-1.0,13.0,28.0,0,13.8,16.2,0.6,0.0,0.5,0.8,13.8,16.2,0.6,0.0,0.5,0.8,89,3,8
22065,897,17,9,2.0,1,2.0,2,2,18.0,55,30.829,5916935.0,49.0,5.0,01:44.4,191.583,1,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,1.0,99.957,webber,Mark,Webber,Australian,Mark Webber,Red Bull,Austrian,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,166.0,0.0,5.0,1,1,0,1,0.0,0.0,5.0,148.0,0,12.2,4.8,6.6,0.3,0.7,0.7,12.2,4.8,6.6,0.3,0.7,0.7,109,4,8
22075,897,18,1,5.0,12,12.0,12,12,0.0,55,+1:43.767,5989873.0,43.0,17.0,01:46.3,188.03,1,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,13.0,101.2,button,Jenson,Button,British,Jenson Button,McLaren,British,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,60.0,0.0,9.0,0,0,0,1,1.2430000000000092,-1.0,9.0,60.0,0,9.6,9.6,2.6,0.0,0.7,1.0,9.6,9.6,2.6,0.0,0.7,1.0,74,4,8
22064,897,20,9,1.0,2,1.0,1,1,25.0,55,38:06.1,5886106.0,51.0,2.0,01:43.9,192.451,1,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,2.0,100.075,vettel,Sebastian,Vettel,German,Sebastian Vettel,Red Bull,Austrian,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,347.0,11.0,1.0,1,1,1,1,0.11800000000000921,0.0,1.0,322.0,10,1.0,1.2,25.0,0.9,0.9,0.9,1.0,1.2,25.0,0.9,0.9,0.9,91,4,9
22067,897,154,208,8.0,6,4.0,4,4,12.0,55,34.802,5920908.0,54.0,3.0,01:44.3,191.699,1,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,7.0,100.94800000000001,grosjean,Romain,Grosjean,French,Romain Grosjean,Lotus F1,British,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,114.0,0.0,7.0,0,1,0,1,0.9910000000000139,-1.0,7.0,102.0,0,7.6,8.0,9.8,0.4,0.7,0.8,7.6,8.0,9.8,0.4,0.7,0.8,35,2,3
22077,897,807,15,11.0,5,14.0,14,14,0.0,54,,,52.0,12.0,01:45.6,189.394,11,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,6.0,100.576,hulkenberg,Nico,HÌ_lkenberg,German,Nico HÌ_lkenberg,Sauber,Swiss,Yas Marina Circuit,UAE,24.4672,54.6031,,+1 Lap,39.0,0.0,11.0,0,0,0,1,0.6189999999999998,-1.0,11.0,39.0,0,8.6,7.0,6.4,0.0,0.6,0.8,8.6,7.0,6.4,0.0,0.6,0.8,16,2,6
22074,897,813,3,16.0,14,11.0,11,11,0.0,55,+1:35.989,5982095.0,55.0,11.0,01:45.5,189.466,1,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,15.0,101.36500000000001,maldonado,Pastor,Maldonado,Venezuelan,Pastor Maldonado,Williams,British,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,1.0,0.0,17.0,0,0,0,1,1.4080000000000155,-1.0,17.0,1.0,0,13.2,16.6,0.0,0.0,0.1,1.0,13.2,16.6,0.0,0.0,0.1,1.0,55,2,8
22069,897,814,10,14.0,11,6.0,6,6,8.0,55,+1:18.174,5964280.0,55.0,14.0,01:45.8,189.007,1,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,12.0,101.13300000000001,resta,Paul,di Resta,British,Paul di Resta,Force India,Indian,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,48.0,0.0,10.0,0,1,0,1,1.1760000000000161,-1.0,10.0,40.0,0,16.6,14.2,0.8,0.0,0.3,0.5,16.6,14.2,0.8,0.0,0.3,0.5,55,2,9
22072,897,815,1,6.0,8,9.0,9,9,2.0,55,+1:31.198,5977304.0,51.0,8.0,01:45.4,189.637,1,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,9.0,100.812,perez,Sergio,PÌ©rez,Mexican,Sergio PÌ©rez,McLaren,British,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,35.0,0.0,12.0,0,1,0,1,0.855000000000004,-1.0,12.0,33.0,0,10.0,10.4,3.0,0.0,0.5,0.9,10.0,10.4,3.0,0.0,0.5,0.9,16,2,9
22079,897,817,5,19.0,9,16.0,16,16,0.0,54,,,46.0,16.0,01:46.0,188.551,11,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,10.0,100.852,ricciardo,Daniel,Ricciardo,Australian,Daniel Ricciardo,Toro Rosso,Italian,Yas Marina Circuit,UAE,24.4672,54.6031,,+1 Lap,19.0,0.0,14.0,0,0,0,1,0.8950000000000102,-1.0,14.0,19.0,0,14.2,11.0,1.4,0.0,0.4,0.9,14.2,11.0,1.4,0.0,0.4,0.9,36,2,8
22080,897,818,5,18.0,13,17.0,17,17,0.0,54,,,53.0,7.0,01:44.5,191.302,11,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,14.0,101.279,vergne,Jean-Ìäric,Vergne,French,Jean-Ìäric Vergne,Toro Rosso,Italian,Yas Marina Circuit,UAE,24.4672,54.6031,,+1 Lap,13.0,0.0,15.0,0,0,0,1,1.3220000000000027,-1.0,15.0,13.0,0,15.6,13.8,0.0,0.0,0.1,0.7,15.6,13.8,0.0,0.0,0.1,0.7,36,1,9
22082,897,819,207,20.0,19,19.0,19,19,0.0,54,,,50.0,18.0,01:46.4,187.86,11,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,21.0,103.52799999999999,pic,Charles,Pic,French,Charles Pic,Caterham,Malaysian,Yas Marina Circuit,UAE,24.4672,54.6031,,+1 Lap,0.0,0.0,20.0,0,0,0,1,3.570999999999998,-2.0,20.0,0.0,0,17.8,19.8,0.0,0.0,0.0,0.8,17.8,19.8,0.0,0.0,0.0,0.8,16,1,2
22084,897,820,206,23.0,20,21.0,21,21,0.0,53,,,52.0,21.0,01:47.7,185.636,12,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,22.0,104.19800000000001,chilton,Max,Chilton,British,Max Chilton,Marussia,Russian,Yas Marina Circuit,UAE,24.4672,54.6031,,+2 Laps,0.0,0.0,22.0,0,0,0,1,4.241000000000014,-2.0,22.0,0.0,0,18.0,21.0,0.0,0.0,0.0,1.0,18.0,21.0,0.0,0.0,0.0,1.0,16,0,2
22076,897,821,15,12.0,16,13.0,13,13,0.0,55,+1:44.295,5990401.0,43.0,15.0,01:46.0,188.672,1,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,17.0,101.999,gutierrez,Esteban,GutiÌ©rrez,Mexican,Esteban GutiÌ©rrez,Sauber,Swiss,Yas Marina Circuit,UAE,24.4672,54.6031,,Finished,6.0,0.0,16.0,0,0,0,1,2.0420000000000016,-1.0,16.0,6.0,0,11.6,12.8,1.2,0.0,0.1,0.8,11.6,12.8,1.2,0.0,0.1,0.8,16,0,7
22078,897,822,3,17.0,15,15.0,15,15,0.0,54,,,54.0,4.0,01:44.4,191.607,11,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,16.0,101.447,bottas,Valtteri,Bottas,Finnish,Valtteri Bottas,Williams,British,Yas Marina Circuit,UAE,24.4672,54.6031,,+1 Lap,0.0,0.0,18.0,0,0,0,1,1.490000000000009,-1.0,18.0,0.0,0,14.6,15.8,0.0,0.0,0.0,0.9,14.6,15.8,0.0,0.0,0.0,0.9,16,0,9
22081,897,823,207,21.0,18,18.0,18,18,0.0,54,,,48.0,19.0,01:46.6,187.578,11,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,19.0,103.25200000000001,garde,Giedo,van der Garde,Dutch,Giedo van der Garde,Caterham,Malaysian,Yas Marina Circuit,UAE,24.4672,54.6031,,+1 Lap,0.0,0.0,21.0,0,0,0,1,3.295000000000016,-1.0,21.0,0.0,0,18.4,19.6,0.0,0.0,0.0,0.7,18.4,19.6,0.0,0.0,0.0,0.7,16,0,3
22083,897,824,206,22.0,21,20.0,20,20,0.0,53,,,52.0,20.0,01:47.6,185.788,12,2013,17,24,Abu Dhabi Grand Prix,2013-11-03,20.0,103.398,jules_bianchi,Jules,Bianchi,French,Jules Bianchi,Marussia,Russian,Yas Marina Circuit,UAE,24.4672,54.6031,,+2 Laps,0.0,0.0,19.0,0,0,0,1,3.4410000000000025,1.0,19.0,0.0,0,18.6,20.8,0.0,0.0,0.0,0.8,18.6,20.8,0.0,0.0,0.0,0.8,16,0,3
22089,898,1,131,10.0,5,4.0,4,4,12.0,56,27.358,5984506.0,50.0,5.0,01:40.8,196.857,1,2013,18,69,United States Grand Prix,2013-11-17,5.0,97.345,hamilton,Lewis,Hamilton,British,Lewis Hamilton,Mercedes,German,Circuit of the Americas,USA,30.1328,-97.6411,,Finished,187.0,1.0,3.0,0,1,0,1,1.007000000000005,0.0,4.0,175.0,1,8.6,3.4,6.8,0.2,0.9,0.9,8.6,3.4,6.8,0.2,0.9,0.9,17,1,2
22094,898,3,131,9.0,12,9.0,9,9,2.0,56,59.141,6016289.0,51.0,8.0,01:41.1,196.244,1,2013,18,69,United States Grand Prix,2013-11-17,14.0,98.364,rosberg,Nico,Rosberg,German,Nico Rosberg,Mercedes,German,Circuit of the Americas,USA,30.1328,-97.6411,,Finished,161.0,2.0,6.0,0,1,0,1,2.0260000000000105,-2.0,6.0,159.0,2,4.8,3.4,11.0,0.3,0.9,0.9,4.8,3.4,11.0,0.3,0.9,0.9,75,1,3
22090,898,4,6,3.0,6,5.0,5,5,10.0,56,29.592,5986740.0,52.0,10.0,01:41.2,196.141,1,2013,18,69,United States Grand Prix,2013-11-17,6.0,97.368,alonso,Fernando,Alonso,Spanish,Fernando Alonso,Ferrari,Italian,Circuit of the Americas,USA,30.1328,-97.6411,,Finished,227.0,2.0,2.0,0,1,0,1,1.0300000000000011,0.0,2.0,217.0,2,5.6,7.6,9.6,0.4,0.9,1.0,5.6,7.6,9.6,0.4,0.9,1.0,75,1,2
22100,898,5,208,7.0,8,15.0,15,15,0.0,56,+1:35.063,6052211.0,52.0,7.0,01:41.0,196.448,1,2013,18,69,United States Grand Prix,2013-11-17,8.0,97.715,kovalainen,Heikki,Kovalainen,Finnish,Heikki Kovalainen,Lotus F1,British,Circuit of the Americas,USA,30.1328,-97.6411,,Finished,0.0,0.0,23.0,0,0,0,1,1.3770000000000095,0.0,22.0,0.0,0,16.0,19.8,0.0,0.0,0.0,1.0,,,,,,,0,1,2
